,squareMeters,numberOfRooms,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,category,PoolAndYard
8654,41226,87,22,4737,9,4,1995,TRUE,TRUE,2851,3963,681,TRUE,4,4125343.5,Basic,no pool and no yard
8655,35122,73,43,20282,4,4,2001,TRUE,FALSE,2087,2590,112,FALSE,2,3515208.1,Basic,no pool and no yard
8656,52220,22,19,70735,6,5,1994,FALSE,TRUE,7794,3913,217,TRUE,6,5226840.4,Basic,no pool and has yard
8657,95063,89,32,96709,1,6,1991,TRUE,TRUE,1284,2651,983,TRUE,3,9511106.1,Basic,has pool and no yard
8658,73782,92,66,91270,8,7,1996,TRUE,TRUE,5708,9741,516,TRUE,8,7383555.6,Basic,no pool and no yard
8659,16368,99,85,6037,8,10,2007,TRUE,TRUE,5726,8799,637,TRUE,1,1645556.7,Luxury,has pool and has yard
8660,84286,78,94,7669,9,5,2001,FALSE,TRUE,9154,2452,561,TRUE,7,8437788.1,Basic,no pool and has yard
8661,47039,34,47,26838,1,3,1990,FALSE,TRUE,8169,3695,662,TRUE,3,4710291,Basic,has pool and no yard
8662,77726,23,1,65747,10,4,2003,TRUE,FALSE,5497,5984,885,TRUE,6,7773518.3,Basic,no pool and no yard
8663,3912,73,12,2873,4,7,2011,TRUE,TRUE,8631,8798,569,FALSE,9,395955.1,Basic,no pool and has yard
8664,93746,13,13,47596,6,6,2003,TRUE,FALSE,5804,668,152,TRUE,10,9376444.3,Basic,no pool and no yard
8665,44304,3,6,40895,8,10,1992,TRUE,TRUE,5065,9117,218,FALSE,10,4433938.2,Basic,has pool and no yard
8666,27400,25,31,11013,1,4,1992,FALSE,TRUE,7569,3636,631,FALSE,2,2747740.2,Basic,no pool and has yard
8667,53056,97,71,68087,10,6,2005,FALSE,TRUE,5748,3062,255,TRUE,3,5310121.5,Basic,no pool and no yard
8668,80691,51,13,98637,10,5,2005,TRUE,TRUE,2967,6794,794,FALSE,7,8071084.5,Basic,no pool and no yard
8669,57337,55,97,85366,1,6,1992,TRUE,FALSE,4797,2014,438,FALSE,3,5750227.2,Luxury,has pool and has yard
8670,64732,82,47,85414,10,2,1995,TRUE,TRUE,274,720,947,TRUE,6,6479107.5,Basic,has pool and no yard
8671,13037,49,66,88942,9,4,1995,TRUE,TRUE,9563,32,605,FALSE,7,1315003.5,Luxury,has pool and has yard
8672,48520,25,95,27932,9,10,2001,FALSE,TRUE,2351,7039,105,FALSE,4,4862564.1,Basic,has pool and no yard
8673,74788,45,3,6745,4,10,2009,TRUE,TRUE,4433,8411,773,TRUE,9,7483945.9,Luxury,has pool and has yard
8674,85208,55,75,43341,6,9,1998,TRUE,FALSE,1560,4291,373,FALSE,9,8527688.8,Basic,has pool and no yard
8675,33643,64,55,5187,2,5,1994,TRUE,TRUE,9846,8414,173,FALSE,3,3374768.4,Luxury,has pool and has yard
8676,53547,77,35,50880,8,4,2002,FALSE,FALSE,7979,490,323,FALSE,2,5355930.2,Basic,no pool and no yard
8677,85134,55,70,714,2,2,2016,TRUE,TRUE,2533,3208,981,TRUE,5,8519159.6,Basic,has pool and no yard
8678,34485,13,83,98141,1,6,1993,TRUE,TRUE,347,5791,547,TRUE,6,3460379.3,Luxury,has pool and has yard
8679,76717,3,30,64110,1,2,2017,TRUE,TRUE,814,9811,990,FALSE,6,7679009.7,Basic,no pool and has yard
8680,63650,21,10,68168,10,10,2007,FALSE,FALSE,6108,7675,721,TRUE,0,6370607.7,Basic,has pool and no yard
8681,42237,69,52,68679,3,4,1993,FALSE,TRUE,7236,6874,727,TRUE,0,4229047.3,Basic,has pool and no yard
8682,16718,43,86,56375,3,1,2010,TRUE,TRUE,1706,3750,694,TRUE,8,1678693,Basic,has pool and no yard
8683,19838,64,48,35409,3,10,2004,FALSE,TRUE,3931,5303,155,FALSE,8,1993919.4,Basic,has pool and has yard
8684,66045,31,83,11438,5,9,2019,FALSE,FALSE,5031,7986,366,FALSE,7,6607358.9,Basic,no pool and no yard
8685,73235,27,22,48606,2,9,1995,TRUE,FALSE,9660,1464,153,FALSE,0,7327197.5,Basic,no pool and has yard
8686,95971,29,61,91137,2,7,2012,FALSE,TRUE,2743,6447,674,FALSE,2,9605457.2,Basic,has pool and no yard
8687,26519,100,59,31377,10,7,1996,TRUE,FALSE,8414,8927,596,FALSE,4,2659980.6,Basic,has pool and no yard
8688,76074,20,72,7973,3,2,1995,FALSE,TRUE,9387,2557,670,FALSE,4,7614603.5,Basic,no pool and has yard
8689,11788,9,15,83215,1,2,2020,FALSE,TRUE,1914,6239,982,TRUE,6,1183060,Basic,no pool and has yard
8690,66281,98,46,5380,2,1,2000,TRUE,TRUE,9616,4601,682,TRUE,10,6630781,Basic,has pool and no yard
8691,27691,39,97,95442,5,4,2020,TRUE,FALSE,2828,4709,439,FALSE,6,2774041,Basic,has pool and no yard
8692,59016,54,45,69504,6,3,2011,FALSE,TRUE,6843,5761,127,FALSE,2,5906126.1,Basic,no pool and no yard
8693,6048,65,43,48028,2,3,2021,FALSE,FALSE,5072,8070,575,FALSE,9,610305.1,Basic,has pool and no yard
8694,29570,78,45,13628,1,7,2011,FALSE,FALSE,7912,9276,240,FALSE,9,2962411.1,Basic,has pool and no yard
8695,67642,98,54,97506,5,8,2020,TRUE,TRUE,320,5182,777,TRUE,5,6766834,Basic,no pool and no yard
8696,4033,97,55,29173,5,1,1997,FALSE,FALSE,9450,7345,879,FALSE,9,415922.7,Basic,has pool and has yard
8697,74546,3,1,99544,6,8,1990,FALSE,FALSE,1636,3471,530,FALSE,8,7460101,Basic,has pool and no yard
8698,55678,59,51,80148,4,10,2011,TRUE,TRUE,1078,4355,412,TRUE,2,5573599.1,Basic,no pool and no yard
8699,10784,42,43,3054,10,6,1990,TRUE,TRUE,8039,4258,976,TRUE,1,1084037,Basic,no pool and has yard
8700,42810,3,14,98063,4,4,1996,TRUE,FALSE,5683,8432,674,TRUE,8,4288800.6,Luxury,has pool and has yard
8701,19020,13,69,93527,4,1,2004,FALSE,TRUE,3397,1240,181,FALSE,8,1905429.4,Basic,no pool and no yard
8702,4499,5,77,33109,1,6,2002,FALSE,TRUE,6586,203,412,FALSE,0,455382.2,Basic,has pool and has yard
8703,79130,29,95,30053,2,5,1995,FALSE,FALSE,6368,2966,797,TRUE,0,7925945.5,Basic,has pool and has yard
8704,34689,100,85,54072,6,10,2000,TRUE,TRUE,5166,4262,821,TRUE,7,3474451,Basic,no pool and has yard
8705,99075,38,16,15401,10,5,2017,TRUE,TRUE,8181,6123,413,FALSE,7,9911312.7,Basic,has pool and no yard
8706,76446,10,8,92052,10,4,2004,FALSE,FALSE,3257,3214,403,TRUE,6,7649095.4,Basic,has pool and no yard
8707,50185,99,30,24039,1,1,2008,FALSE,TRUE,5699,8503,276,FALSE,4,5021097.8,Basic,no pool and has yard
8708,17085,79,12,3267,10,5,1993,FALSE,TRUE,7709,1820,960,TRUE,8,1709963.3,Basic,no pool and no yard
8709,31076,16,22,5859,3,5,2018,FALSE,FALSE,8821,4157,954,TRUE,10,3112788.8,Basic,no pool and has yard
8710,81924,29,62,78566,1,6,1990,FALSE,FALSE,2817,7210,755,FALSE,10,8200485,Basic,has pool and no yard
8711,89829,23,20,41659,9,10,2011,FALSE,TRUE,4322,6157,732,FALSE,8,8992972.1,Basic,has pool and has yard
8712,52458,31,82,97955,2,10,2013,TRUE,FALSE,7768,766,809,FALSE,8,5253326.3,Basic,has pool and no yard
8713,65639,74,72,13424,10,1,2021,FALSE,FALSE,2607,8510,579,TRUE,6,6573646.1,Basic,has pool and no yard
8714,41332,40,90,36504,10,10,1994,TRUE,TRUE,9941,5595,938,TRUE,8,4146474.4,Luxury,has pool and has yard
8715,45381,65,3,98233,10,4,2006,TRUE,FALSE,4163,8355,711,TRUE,7,4543365.6,Basic,no pool and has yard
8716,1981,39,6,40633,2,7,2008,TRUE,FALSE,722,4156,484,FALSE,1,198774.8,Basic,no pool and no yard
8717,48178,67,71,89760,10,2,2011,FALSE,FALSE,4452,3151,870,FALSE,5,4824962.1,Basic,no pool and no yard
8718,733,86,83,1839,4,5,2011,FALSE,FALSE,5749,3578,413,FALSE,5,81775.1,Basic,has pool and has yard
8719,16071,9,66,1839,7,5,2003,FALSE,TRUE,9680,2539,581,TRUE,8,1609170.3,Basic,no pool and no yard
8720,21122,99,26,46816,7,2,2016,FALSE,FALSE,4815,3679,779,TRUE,6,2113297.6,Basic,no pool and no yard
8721,90072,63,7,99403,9,10,2007,TRUE,FALSE,6103,7407,375,FALSE,4,9008547.7,Basic,no pool and no yard
8722,3137,48,26,61569,6,5,2017,FALSE,TRUE,3238,5632,282,FALSE,5,320868.7,Basic,has pool and has yard
8723,27286,48,3,90262,2,5,1996,FALSE,FALSE,4494,959,291,TRUE,3,2728938.6,Basic,no pool and no yard
8724,37611,47,100,28086,8,2,2006,FALSE,FALSE,2848,9536,376,TRUE,6,3766677.6,Basic,has pool and no yard
8725,84697,63,44,70930,6,8,2004,FALSE,TRUE,3454,4675,511,TRUE,10,8474975.4,Basic,has pool and has yard
8726,21833,43,26,80621,1,5,1997,TRUE,TRUE,3826,9886,692,TRUE,0,2185327.7,Basic,no pool and no yard
8727,74139,47,33,9247,10,2,1992,TRUE,FALSE,4096,9984,638,TRUE,0,7421289.2,Luxury,has pool and has yard
8728,41050,6,87,10831,2,1,2015,FALSE,TRUE,4162,1768,756,FALSE,6,4117975.5,Basic,has pool and no yard
8729,16389,1,94,5894,2,5,1995,FALSE,FALSE,9963,9515,277,TRUE,4,1647095.5,Basic,no pool and no yard
8730,72265,69,59,23760,8,5,2005,FALSE,FALSE,8481,1145,918,TRUE,6,7236109.5,Basic,has pool and has yard
8731,55752,48,42,32183,5,7,2019,TRUE,TRUE,829,5952,830,TRUE,4,5580831.9,Basic,no pool and has yard
8732,42003,27,55,80617,3,2,2008,FALSE,FALSE,8852,3576,322,FALSE,4,4202952.8,Basic,no pool and has yard
8733,76453,46,13,41014,10,3,2000,FALSE,TRUE,8106,9057,241,TRUE,4,7652064,Basic,has pool and no yard
8734,95771,44,92,24498,7,10,1993,FALSE,FALSE,1091,5672,382,FALSE,4,9586445.3,Basic,has pool and has yard
8735,30042,84,65,38907,6,7,1999,FALSE,FALSE,1586,4054,142,FALSE,2,3008534.9,Basic,no pool and no yard
8736,80827,51,82,44211,1,9,1996,FALSE,FALSE,3040,2627,155,FALSE,6,8083933.6,Basic,no pool and no yard
8737,58109,86,43,23197,8,8,2007,TRUE,TRUE,1093,5361,375,TRUE,2,5819714.7,Basic,has pool and no yard
8738,20006,95,13,7216,4,5,2002,FALSE,FALSE,9833,7526,313,FALSE,2,2006536.2,Basic,has pool and no yard
8739,57530,72,2,58310,9,6,2001,TRUE,FALSE,3187,5589,399,FALSE,5,5755191.1,Basic,has pool and no yard
8740,90929,35,93,44912,5,2,2015,TRUE,FALSE,4684,6733,696,TRUE,10,9098666.5,Basic,no pool and no yard
8741,27488,91,36,82069,4,5,2008,FALSE,TRUE,304,5907,941,FALSE,2,2755953.8,Basic,has pool and no yard
8742,36904,99,68,41334,1,9,2020,TRUE,FALSE,4683,5461,527,FALSE,4,3698721,Luxury,has pool and has yard
8743,11202,87,37,9860,10,5,2019,FALSE,TRUE,9665,4839,929,TRUE,1,1122248.9,Basic,no pool and no yard
8744,43882,3,97,31824,8,2,1996,TRUE,TRUE,3001,3084,933,FALSE,0,4393079.6,Basic,no pool and no yard
8745,62869,18,12,39297,4,1,2015,TRUE,TRUE,7713,8452,333,FALSE,9,6288349.5,Basic,no pool and no yard
8746,59437,75,60,57505,2,10,2014,TRUE,TRUE,1716,534,455,TRUE,9,5952617.4,Luxury,has pool and has yard
8747,88935,8,93,36360,1,2,1990,FALSE,TRUE,8530,8210,913,TRUE,0,8901934,Basic,no pool and has yard
8748,83026,68,44,19406,2,9,2010,FALSE,FALSE,9272,2965,423,TRUE,8,8305842,Basic,has pool and no yard
8749,19900,67,54,60466,9,9,2020,FALSE,TRUE,5735,2325,446,FALSE,4,1996710,Basic,no pool and has yard
8750,41204,1,95,42674,3,7,2010,FALSE,FALSE,5801,4102,184,FALSE,7,4126585,Basic,has pool and no yard
8751,94261,94,31,79234,8,4,2008,FALSE,TRUE,9427,4484,164,TRUE,0,9429690.8,Basic,no pool and no yard
8752,81511,74,10,63642,4,9,2016,TRUE,FALSE,4587,457,537,TRUE,6,8154985.6,Basic,has pool and no yard
8753,59252,15,27,70569,10,10,1994,TRUE,TRUE,3994,3476,315,FALSE,7,5931506.4,Basic,no pool and has yard
8754,80067,23,73,58542,1,7,2021,TRUE,FALSE,5432,4385,260,FALSE,9,8013211.1,Basic,no pool and no yard
8755,56902,32,50,79433,3,6,2010,FALSE,FALSE,449,4540,521,TRUE,5,5694751,Basic,no pool and no yard
8756,10483,46,19,65625,4,10,2001,FALSE,FALSE,7733,9749,352,TRUE,9,1055996.1,Basic,has pool and has yard
8757,41987,18,44,63402,8,2,2017,FALSE,TRUE,9181,6469,454,FALSE,2,4201481.7,Basic,no pool and no yard
8758,88100,6,70,52009,7,6,2020,FALSE,TRUE,3085,2155,775,TRUE,9,8812852,Basic,no pool and no yard
8759,70968,60,16,63631,6,5,2005,TRUE,TRUE,9015,4686,129,FALSE,4,7101845.5,Basic,no pool and has yard
8760,67078,21,73,55794,6,8,1993,TRUE,TRUE,1839,6546,652,FALSE,2,6717669.3,Basic,has pool and no yard
8761,10637,24,23,24499,7,10,1997,TRUE,TRUE,9659,8439,677,FALSE,6,1067665.7,Basic,no pool and has yard
8762,71171,74,43,3824,6,7,2003,FALSE,FALSE,3187,2449,494,FALSE,10,7123522.3,Basic,no pool and has yard
8763,82952,31,7,95942,9,3,2015,TRUE,TRUE,9960,9188,606,FALSE,0,8299689.5,Basic,no pool and has yard
8764,92335,96,11,52973,1,2,1999,TRUE,FALSE,8282,4738,283,FALSE,8,9237950.9,Basic,has pool and no yard
8765,60035,46,77,9535,6,9,2008,TRUE,TRUE,9398,1135,314,FALSE,8,6014540.8,Basic,no pool and has yard
8766,95492,65,77,94205,9,2,1997,TRUE,TRUE,8248,5604,376,FALSE,10,9563379.7,Luxury,has pool and has yard
8767,20587,32,71,98056,5,5,2004,TRUE,TRUE,8473,7031,638,FALSE,8,2067398.4,Basic,no pool and has yard
8768,13642,8,96,24862,3,10,2009,FALSE,TRUE,9863,3993,822,TRUE,9,1373966.9,Basic,no pool and no yard
8769,38700,98,33,31106,8,3,1992,FALSE,TRUE,1055,3987,936,FALSE,3,3874846.2,Basic,has pool and has yard
8770,87991,31,79,98095,2,2,2006,FALSE,TRUE,3085,2501,351,FALSE,3,8804814.6,Basic,no pool and no yard
8771,48428,27,9,7219,4,4,2010,TRUE,FALSE,5459,6096,506,TRUE,1,4844049,Basic,no pool and no yard
8772,81171,100,10,54421,3,10,2020,TRUE,FALSE,9872,4823,389,TRUE,6,8123187,Luxury,has pool and has yard
8773,82899,89,23,74100,8,10,2009,TRUE,FALSE,7445,4622,948,TRUE,3,8291850.9,Basic,no pool and no yard
8774,47126,76,37,28810,10,4,1995,FALSE,TRUE,8674,1514,456,FALSE,3,4720029.5,Basic,has pool and has yard
8775,83064,84,95,93610,9,6,1997,FALSE,FALSE,4297,6612,669,TRUE,4,8314535.7,Basic,no pool and has yard
8776,63008,89,12,17461,7,10,1995,TRUE,TRUE,6145,4547,746,TRUE,8,6309285.5,Luxury,has pool and has yard
8777,23776,31,4,81286,5,3,2002,FALSE,TRUE,9338,108,547,FALSE,10,2382847.2,Basic,has pool and no yard
8778,8597,24,27,27434,1,7,2018,FALSE,FALSE,2408,1292,781,TRUE,7,867204.8,Basic,has pool and has yard
8779,65896,44,40,69039,7,2,1994,FALSE,TRUE,202,6398,792,FALSE,2,6601450.4,Basic,has pool and has yard
8780,47061,85,67,21553,10,7,2018,FALSE,FALSE,3054,2593,583,TRUE,1,4713648.8,Basic,has pool and has yard
8781,19341,95,21,23979,7,4,2017,FALSE,FALSE,7998,4370,101,FALSE,4,1944096.7,Basic,has pool and has yard
8782,9954,87,32,74803,9,2,2011,FALSE,FALSE,2265,5296,787,TRUE,0,999219.1,Basic,no pool and no yard
8783,86810,91,13,88670,5,7,2010,FALSE,TRUE,5919,9384,660,FALSE,7,8686680,Basic,has pool and has yard
8784,28062,60,57,16192,3,1,1995,FALSE,TRUE,3522,1847,243,FALSE,6,2815267.5,Basic,has pool and has yard
8785,29967,34,22,27710,9,2,2009,TRUE,TRUE,6133,9598,624,TRUE,10,3006420.9,Luxury,has pool and has yard
8786,72748,23,90,29839,2,5,2006,FALSE,TRUE,8340,3812,884,FALSE,2,7280260.6,Basic,has pool and no yard
8787,10132,56,87,47276,10,8,2016,TRUE,TRUE,9397,5224,642,FALSE,2,1024313.6,Luxury,has pool and has yard
8788,36932,6,93,72219,3,4,1990,FALSE,TRUE,5408,5439,895,TRUE,8,3706286,Basic,no pool and has yard
8789,24309,23,28,26404,6,1,2013,FALSE,FALSE,2055,8197,173,FALSE,9,2434268.3,Basic,has pool and no yard
8790,19319,18,56,97994,3,8,2004,TRUE,TRUE,5348,251,220,FALSE,7,1940995.4,Basic,has pool and no yard
8791,9078,63,48,21260,10,10,1994,FALSE,FALSE,7745,8737,137,FALSE,3,909459.4,Basic,no pool and no yard
8792,1407,44,19,77721,8,3,1995,TRUE,FALSE,3231,9485,757,FALSE,0,147495.5,Basic,has pool and no yard
8793,38009,2,12,979,7,4,2018,FALSE,FALSE,5546,7155,419,FALSE,6,3801895.8,Basic,no pool and no yard
8794,11688,13,72,10203,7,8,2013,FALSE,FALSE,8377,2742,460,FALSE,2,1180015.3,Basic,no pool and has yard
8795,74489,96,86,27113,1,2,2019,TRUE,FALSE,8704,1119,652,FALSE,9,7450211.9,Basic,no pool and no yard
8796,91596,30,45,81897,8,10,2013,TRUE,TRUE,9428,806,468,TRUE,3,9172881.3,Luxury,has pool and has yard
8797,35520,33,50,23139,1,6,2011,TRUE,TRUE,9326,5021,748,TRUE,9,3554917.1,Basic,has pool and no yard
8798,3929,60,69,87322,7,5,1993,TRUE,FALSE,7470,3744,669,TRUE,0,398629.3,Basic,has pool and no yard
8799,26424,32,7,41497,6,1,2020,FALSE,TRUE,2246,9861,876,FALSE,6,2643550,Basic,no pool and no yard
8800,14074,85,78,18483,10,9,2003,TRUE,FALSE,6987,475,143,TRUE,3,1421626.3,Luxury,has pool and has yard
8801,62598,39,83,207,2,3,2008,TRUE,FALSE,4585,7347,405,FALSE,7,6271214.8,Luxury,has pool and has yard
8802,51419,91,12,79245,5,4,2014,FALSE,FALSE,2145,3160,845,TRUE,8,5147263.4,Basic,no pool and has yard
8803,71012,61,77,56090,8,3,2004,TRUE,FALSE,4665,5220,434,FALSE,6,7108699.4,Basic,no pool and no yard
8804,69866,93,94,32080,8,3,2004,FALSE,FALSE,7437,3271,270,TRUE,2,6995283.4,Basic,no pool and has yard
8805,75124,27,20,32634,3,4,2009,TRUE,FALSE,7236,5625,325,TRUE,6,7513990.9,Basic,no pool and no yard
8806,73117,64,58,72914,10,10,2004,TRUE,FALSE,8695,3966,683,TRUE,0,7317591.4,Basic,no pool and has yard
8807,6086,42,4,10079,1,3,1992,TRUE,TRUE,8861,4976,348,TRUE,10,609401.2,Basic,no pool and no yard
8808,62114,85,78,18473,7,1,1994,FALSE,TRUE,8066,82,972,TRUE,5,6218248.4,Basic,has pool and no yard
8809,85301,88,50,24540,8,10,2016,TRUE,TRUE,5153,3018,449,FALSE,4,8532351.6,Basic,no pool and no yard
8810,24046,29,41,57817,3,8,2021,FALSE,TRUE,78,6697,681,TRUE,2,2408555.1,Basic,no pool and no yard
8811,49729,47,74,99549,4,10,1999,TRUE,FALSE,4841,2955,391,FALSE,7,4979777.9,Basic,has pool and no yard
8812,96177,51,73,80137,10,4,1997,TRUE,TRUE,4294,8149,816,TRUE,3,9620405.7,Basic,no pool and no yard
8813,5279,37,72,31339,7,6,2001,TRUE,FALSE,9278,7212,591,TRUE,9,536296.1,Luxury,has pool and has yard
8814,64633,20,56,27883,3,4,2002,TRUE,TRUE,5082,9698,691,FALSE,8,6472293.2,Basic,has pool and no yard
8815,26229,35,100,36669,4,6,2003,TRUE,TRUE,3372,255,274,TRUE,7,2634608.3,Luxury,has pool and has yard
8816,92438,35,99,23151,7,5,2005,TRUE,FALSE,374,2440,160,TRUE,9,9255862.5,Basic,no pool and has yard
8817,52332,36,33,28835,8,7,1995,FALSE,FALSE,2097,1463,938,TRUE,10,5234888.5,Basic,no pool and no yard
8818,64088,52,67,7722,9,7,2011,TRUE,TRUE,8966,8195,867,FALSE,3,6417344.1,Basic,has pool and no yard
8819,90832,54,90,56486,8,5,2011,FALSE,FALSE,8429,8117,185,FALSE,8,9088841.1,Basic,no pool and no yard
8820,4169,27,30,25409,3,2,2000,TRUE,FALSE,2774,9439,254,TRUE,5,419550,Basic,no pool and no yard
8821,18501,63,13,33825,10,4,2004,TRUE,TRUE,7911,7763,204,FALSE,1,1855087.4,Luxury,has pool and has yard
8822,21413,34,72,42530,8,6,2000,FALSE,TRUE,1799,2781,607,FALSE,4,2154718,Basic,has pool and has yard
8823,84077,3,15,16401,4,5,1997,FALSE,TRUE,7329,2890,323,FALSE,4,8412538.7,Basic,no pool and has yard
8824,71928,42,94,24936,1,5,2005,FALSE,FALSE,8349,9002,477,TRUE,4,7203983.5,Basic,no pool and has yard
8825,44321,86,20,9155,1,1,2019,TRUE,TRUE,4890,1946,430,TRUE,7,4434371.9,Basic,no pool and no yard
8826,60249,80,48,90909,7,1,1994,TRUE,FALSE,8112,9032,175,FALSE,1,6034593.4,Luxury,has pool and has yard
8827,70409,29,52,89582,9,8,2012,TRUE,FALSE,3809,9017,702,FALSE,2,7042999.2,Basic,no pool and no yard
8828,86393,19,14,79437,3,6,2010,TRUE,TRUE,5153,2888,745,TRUE,6,8643976,Basic,has pool and no yard
8829,96815,44,59,27363,5,3,1994,FALSE,FALSE,8231,9548,769,TRUE,8,9693106.4,Basic,has pool and has yard
8830,47136,5,39,14286,5,9,1993,TRUE,TRUE,2531,4393,645,FALSE,6,4716725.3,Basic,has pool and no yard
8831,30893,34,14,67984,10,7,1991,FALSE,TRUE,3587,3946,264,FALSE,2,3098287.1,Basic,has pool and has yard
8832,91537,18,61,93344,10,7,1993,TRUE,FALSE,8348,3850,544,TRUE,0,9157850.3,Basic,no pool and has yard
8833,93064,39,54,51077,7,1,1994,FALSE,FALSE,9751,2573,705,TRUE,4,9312597.4,Basic,no pool and has yard
8834,47790,74,29,21813,6,4,1997,TRUE,FALSE,9988,3317,592,FALSE,9,4786351.7,Basic,has pool and no yard
8835,90127,19,87,33476,10,4,1995,FALSE,TRUE,4170,2490,146,TRUE,9,9022299.5,Basic,no pool and no yard
8836,8751,36,2,27787,1,4,2009,TRUE,TRUE,7193,9095,617,TRUE,9,875876.9,Basic,no pool and no yard
8837,90822,23,62,37659,5,4,1997,TRUE,TRUE,7713,7791,405,FALSE,5,9091107.7,Luxury,has pool and has yard
8838,92194,45,18,66815,4,5,1999,TRUE,FALSE,9766,2669,263,FALSE,2,9228451.9,Luxury,has pool and has yard
8839,97289,35,25,89779,10,6,2004,TRUE,TRUE,1575,7032,421,TRUE,2,9732350.4,Basic,no pool and no yard
8840,73583,55,33,91559,9,9,2020,FALSE,FALSE,6540,6218,628,FALSE,6,7362718,Basic,no pool and has yard
8841,25495,56,7,58020,4,5,2011,TRUE,TRUE,2128,5982,547,TRUE,6,2553094.1,Basic,has pool and no yard
8842,63283,52,85,60803,10,9,2000,FALSE,FALSE,8457,3944,656,TRUE,5,6339337,Basic,has pool and no yard
8843,69048,35,58,31162,7,8,2001,FALSE,FALSE,6900,1130,729,TRUE,2,6911450.1,Basic,no pool and has yard
8844,98468,26,20,86880,7,3,2001,TRUE,TRUE,5451,7769,453,FALSE,9,9849610.1,Basic,no pool and no yard
8845,54740,77,17,97685,7,8,1998,FALSE,TRUE,1497,5874,796,FALSE,1,5477153.8,Basic,no pool and has yard
8846,36378,15,24,46793,3,9,1990,TRUE,FALSE,3924,5708,613,TRUE,0,3646213,Luxury,has pool and has yard
8847,29576,73,17,96784,10,8,2021,FALSE,TRUE,1047,6768,740,TRUE,10,2963025.1,Basic,has pool and no yard
8848,84697,11,47,17958,1,6,2015,FALSE,TRUE,6045,9909,116,FALSE,4,8474421.5,Basic,no pool and has yard
8849,94759,28,36,34321,5,6,2016,TRUE,FALSE,3386,8249,925,TRUE,9,9483975.6,Luxury,has pool and has yard
8850,2346,97,68,84817,4,3,2010,FALSE,FALSE,5977,1702,970,TRUE,7,244992,Basic,has pool and has yard
8851,45553,28,22,48640,1,8,2009,TRUE,TRUE,6510,5721,402,FALSE,6,4557358.9,Basic,no pool and no yard
8852,52141,63,97,54855,6,2,1992,FALSE,TRUE,428,6697,725,TRUE,1,5228398.2,Basic,has pool and has yard
8853,83600,8,65,50157,1,5,2021,FALSE,TRUE,3026,1456,627,TRUE,6,8364352.1,Basic,no pool and no yard
8854,5485,11,13,82909,9,1,1992,FALSE,TRUE,5960,5531,637,FALSE,5,552405.2,Basic,no pool and has yard
8855,23220,99,79,81129,7,9,2013,FALSE,TRUE,3166,8253,695,FALSE,4,2334717.3,Basic,has pool and has yard
8856,5914,25,46,29433,1,4,2021,FALSE,FALSE,237,7760,487,TRUE,6,593538.1,Basic,no pool and no yard
8857,23107,81,54,75314,5,7,1995,TRUE,FALSE,8101,2580,916,TRUE,0,2316366.5,Basic,no pool and has yard
8858,16329,29,58,95032,4,2,2001,FALSE,TRUE,6579,6772,183,TRUE,2,1638683.1,Basic,has pool and no yard
8859,82940,29,12,86015,4,6,1998,FALSE,TRUE,8542,4952,837,FALSE,2,8294731.8,Basic,no pool and no yard
8860,92230,84,95,62672,7,9,2018,FALSE,FALSE,6502,5899,438,FALSE,0,9237486.8,Basic,has pool and has yard
8861,24743,50,88,98241,5,1,1996,TRUE,FALSE,8360,6076,664,TRUE,0,2481744.6,Luxury,has pool and has yard
8862,25699,47,26,90423,5,6,1994,TRUE,TRUE,6671,7049,458,FALSE,2,2576151.4,Basic,has pool and no yard
8863,42192,26,32,57058,8,4,2021,TRUE,TRUE,8858,6225,476,FALSE,5,4222302.1,Basic,no pool and has yard
8864,36593,3,61,26275,8,3,2004,FALSE,FALSE,7221,8873,506,TRUE,9,3666305.4,Basic,has pool and no yard
8865,52416,66,50,54177,10,5,1990,FALSE,FALSE,1221,3922,532,FALSE,3,5249182,Basic,no pool and has yard
8866,23228,50,97,46271,1,3,2020,TRUE,TRUE,4233,2347,292,FALSE,9,2331465,Basic,has pool and no yard
8867,4777,100,67,48321,9,10,1991,TRUE,FALSE,3906,4349,857,FALSE,5,487950.1,Luxury,has pool and has yard
8868,23962,87,68,53837,8,5,1995,TRUE,TRUE,225,5652,128,TRUE,3,2403326.5,Luxury,has pool and has yard
8869,21018,51,75,85049,8,5,1998,FALSE,TRUE,792,5685,225,TRUE,2,2110725.8,Basic,has pool and no yard
8870,16824,26,84,37607,1,3,1990,TRUE,TRUE,8583,3962,481,FALSE,10,1687837,Basic,no pool and no yard
8871,6036,86,46,73311,4,2,2015,FALSE,FALSE,5060,1128,780,FALSE,5,610661.5,Basic,no pool and has yard
8872,60937,34,18,34756,5,4,1992,FALSE,FALSE,3660,5411,349,TRUE,4,6099170.2,Basic,no pool and has yard
8873,84651,74,26,27443,10,10,2007,TRUE,TRUE,7940,6646,816,TRUE,9,8469947.7,Basic,has pool and no yard
8874,94474,84,98,73616,1,5,1991,FALSE,FALSE,5345,5816,263,TRUE,5,9455097.1,Basic,no pool and no yard
8875,51243,74,35,57298,5,2,2017,FALSE,FALSE,8486,7441,329,FALSE,0,5134128.7,Basic,has pool and has yard
